"feature","ref_CI","permuted_CI","algo","model"
"U2AF1_p.Q157",0.629303017125416,0.629404958613285,"Elastic_net","all_gen"
"U2AF1_p.Q157",0.629303017125416,0.62777608030855,"Elastic_net","all_gen"
"U2AF1_p.Q157",0.629303017125416,0.627761753134219,"Elastic_net","all_gen"
"WT1",0.629303017125416,0.629303017125416,"Elastic_net","all_gen"
"WT1",0.629303017125416,0.629303017125416,"Elastic_net","all_gen"
"WT1",0.629303017125416,0.629303017125416,"Elastic_net","all_gen"
"WT1",0.629303017125416,0.629303017125416,"Elastic_net","all_gen"
"ZRSR2",0.629303017125416,0.629303017125416,"Elastic_net","all_gen"
"ZRSR2",0.629303017125416,0.629303017125416,"Elastic_net","all_gen"
"ZRSR2",0.629303017125416,0.629303017125416,"Elastic_net","all_gen"
"ZRSR2",0.629303017125416,0.629303017125416,"Elastic_net","all_gen"
"ASXL1",0.576257133015019,0.567014651024773,"Elastic_net","all_gen"
"ASXL1",0.576257133015019,0.56687572521654,"Elastic_net","all_gen"
"ASXL1",0.576257133015019,0.55622604392241,"Elastic_net","all_gen"
"ASXL1",0.576257133015019,0.568944898639801,"Elastic_net","all_gen"
"ASXL2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ASXL2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ASXL2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ASXL2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ASXL3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ASXL3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ASXL3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ASXL3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ATRX",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ATRX",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ATRX",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ATRX",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BAGE3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BAGE3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BAGE3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BAGE3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BCOR",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BCOR",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BCOR",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BCOR",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BRAF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BRAF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BRAF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"BRAF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CBFB",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CBFB",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CBFB",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CBFB",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CBL",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CBL",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CBL",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CBL",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CDKN2A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CDKN2A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CDKN2A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CDKN2A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CEBPA_bi",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CEBPA_bi",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CEBPA_bi",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CEBPA_bi",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CEBPA_mono",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CEBPA_mono",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CEBPA_mono",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CEBPA_mono",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CNTN5",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CNTN5",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CNTN5",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CNTN5",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CREBBP",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CREBBP",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CREBBP",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CREBBP",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CSF1R",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CSF1R",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CSF1R",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CSF1R",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CSF3R",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CSF3R",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CSF3R",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CSF3R",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CTCF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CTCF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CTCF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CTCF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CUL2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CUL2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CUL2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CUL2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CUX1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CUX1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CUX1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"CUX1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"DNMT3A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"DNMT3A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"DNMT3A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"DNMT3A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"EED",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"EED",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"EED",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"EED",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ETV6",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ETV6",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ETV6",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ETV6",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"EZH2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"EZH2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"EZH2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"EZH2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FBXW7",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FBXW7",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FBXW7",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FBXW7",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ITD",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ITD",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ITD",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ITD",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FLT3_TKD",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FLT3_TKD",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FLT3_TKD",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FLT3_TKD",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FLT3_other",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FLT3_other",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FLT3_other",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"FLT3_other",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GATA1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GATA1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GATA1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GATA1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GATA2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GATA2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GATA2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GATA2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GNAS",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GNAS",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GNAS",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GNAS",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GNB1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GNB1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GNB1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"GNB1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH2_p.R140",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH2_p.R140",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH2_p.R140",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH2_p.R140",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH2_p.R172",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH2_p.R172",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH2_p.R172",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"IDH2_p.R172",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"JAK2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"JAK2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"JAK2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"JAK2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"JAK3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"JAK3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"JAK3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"JAK3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KANSL1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KANSL1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KANSL1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KANSL1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KDM6A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KDM6A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KDM6A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KDM6A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KIT",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KIT",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KIT",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KIT",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2C",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2C",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2C",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2C",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2D",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2D",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2D",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2D",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2E",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2E",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2E",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KMT2E",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KRAS",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KRAS",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KRAS",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"KRAS",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"LUC7L2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"LUC7L2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"LUC7L2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"LUC7L2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MED12",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MED12",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MED12",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MED12",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MLL",0.576257133015019,0.570512192494819,"Elastic_net","all_gen"
"MLL",0.576257133015019,0.570928590211123,"Elastic_net","all_gen"
"MLL",0.576257133015019,0.569193133001624,"Elastic_net","all_gen"
"MLL",0.576257133015019,0.568253876828372,"Elastic_net","all_gen"
"MPL",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MPL",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MPL",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MPL",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MYC",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MYC",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MYC",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"MYC",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NF1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NF1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NF1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NF1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NFE2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NFE2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NFE2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NFE2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NOTCH1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NOTCH1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NOTCH1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NOTCH1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NPM1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NPM1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NPM1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NPM1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_other",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_other",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_other",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_other",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_p.G12_13",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_p.G12_13",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_p.G12_13",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_p.G12_13",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_p.Q61_62",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_p.Q61_62",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_p.Q61_62",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"NRAS_p.Q61_62",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PDS5B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PDS5B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PDS5B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PDS5B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PHF6",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PHF6",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PHF6",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PHF6",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PPFIA2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PPFIA2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PPFIA2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PPFIA2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PRPF8",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PRPF8",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PRPF8",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PRPF8",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTEN",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTEN",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTEN",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTEN",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPN11",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPN11",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPN11",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPN11",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPRF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPRF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPRF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPRF",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPRT",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPRT",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPRT",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"PTPRT",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RAD21",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RAD21",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RAD21",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RAD21",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RIT1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RIT1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RIT1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RIT1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"RUNX1",0.576257133015019,0.555713769836912,"Elastic_net","all_gen"
"RUNX1",0.576257133015019,0.552951818450905,"Elastic_net","all_gen"
"RUNX1",0.576257133015019,0.557431950314537,"Elastic_net","all_gen"
"RUNX1",0.576257133015019,0.542186895659546,"Elastic_net","all_gen"
"S100B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"S100B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"S100B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"S100B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SETBP1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SETBP1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SETBP1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SETBP1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SF1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SF1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SF1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SF1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SF3B1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SF3B1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SF3B1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SF3B1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMC1A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMC1A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMC1A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMC1A",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMC3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMC3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMC3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMC3",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMG1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMG1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMG1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SMG1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SPP1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SPP1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SPP1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SPP1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SRSF2",0.576257133015019,0.562391891196078,"Elastic_net","all_gen"
"SRSF2",0.576257133015019,0.573074749511033,"Elastic_net","all_gen"
"SRSF2",0.576257133015019,0.575998931307884,"Elastic_net","all_gen"
"SRSF2",0.576257133015019,0.568797381929181,"Elastic_net","all_gen"
"STAG2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"STAG2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"STAG2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"STAG2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"STAT5B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"STAT5B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"STAT5B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"STAT5B",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SUZ12",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SUZ12",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SUZ12",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"SUZ12",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"TET2",0.576257133015019,0.567314430800924,"Elastic_net","all_gen"
"TET2",0.576257133015019,0.57110282889989,"Elastic_net","all_gen"
"TET2",0.576257133015019,0.571679273703778,"Elastic_net","all_gen"
"TET2",0.576257133015019,0.562192686680482,"Elastic_net","all_gen"
"TP53",0.576257133015019,0.536504464633519,"Elastic_net","all_gen"
"TP53",0.576257133015019,0.547879104176689,"Elastic_net","all_gen"
"TP53",0.576257133015019,0.549360394080728,"Elastic_net","all_gen"
"TP53",0.576257133015019,0.535501654768015,"Elastic_net","all_gen"
"U2AF1_p.S34",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"U2AF1_p.S34",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"U2AF1_p.S34",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"U2AF1_p.S34",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"U2AF1_p.Q157",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"U2AF1_p.Q157",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"U2AF1_p.Q157",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"U2AF1_p.Q157",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"WT1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"WT1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"WT1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"WT1",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ZRSR2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ZRSR2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ZRSR2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ZRSR2",0.576257133015019,0.576257133015019,"Elastic_net","all_gen"
"ASXL1",0.62984746117566,0.622020841782956,"Elastic_net","all_gen"
"ASXL1",0.62984746117566,0.621912892389646,"Elastic_net","all_gen"
"ASXL1",0.62984746117566,0.620537522915486,"Elastic_net","all_gen"
"ASXL1",0.62984746117566,0.631008373751801,"Elastic_net","all_gen"
"ASXL2",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ASXL2",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ASXL2",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ASXL2",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ASXL3",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ASXL3",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ASXL3",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ASXL3",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ATRX",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ATRX",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ATRX",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"ATRX",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BAGE3",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BAGE3",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BAGE3",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BAGE3",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BCOR",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BCOR",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BCOR",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BCOR",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BRAF",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BRAF",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BRAF",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"BRAF",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"CBFB",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"CBFB",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
"CBFB",0.62984746117566,0.62984746117566,"Elastic_net","all_gen"
